Line,Location
"Gross:11,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-S1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,60",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-25,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:47,22",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-25A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:23,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-27A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,95",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-27B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-28A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,90",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-27,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:7,24",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-28,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:7,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-28C,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,94",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-28B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,84",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-18,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:38,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-17,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:19,01",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-16,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:20,16",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-14,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:18,42",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-13,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-12,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-11,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-10,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,60",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-09,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:18,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-HISSI,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,75",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-12,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:10,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-13,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,05",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-14A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,98",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-29,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,45",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-16B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:16,21",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-08,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:51,07",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-16A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:20,18",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-06,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:34,04",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
A0-04,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:59,05",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-34,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:15,88",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-23,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:102,30",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-09,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:52,90",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-10,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:14,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-19,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:30,30",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-17,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:127,17",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-16,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:35,58",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-23A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,24",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-23B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,81",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-23C,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,17",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-08,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-HORMI-1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:0,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-07,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:53,84",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-06,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:19,13",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-11,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,99",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-15,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:16,96",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-03,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:65,15",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-14,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:12,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-01,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:43,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-02,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:128,57",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-02,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:38,01",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-22,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-20,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:22,60",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
E0-21,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:55,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:32,92",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-01,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,68",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-03,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,52",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-HORMI-2,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-04,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-14,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:5,97",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-13,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-15,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,25",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-14A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,10",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-HISSI,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-08,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:39,37",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-09,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:11,48",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-33,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-30,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:20,99",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-16,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:66,28",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-S1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,11",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-19,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:177,56",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-17,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,81",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-24,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:20,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-22,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:14,23",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-32,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,79",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-E,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,50",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-31,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-25,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:37,92",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-29A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:82,08",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-26,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,13F0-HORMI-1",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,18",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-26A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-28,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,49",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-S2,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,42",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-18,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:24,73",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-27,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,65",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-27A,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,20",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-29B,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:94,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-23,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:316,88",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
F0-C,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:25,01",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-D,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:15,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-47,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,30",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-44,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:22,46",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-45,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:11,54",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-35,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:10,47",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-60,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:11,58",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-58,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,69",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-59,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:3,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-45,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:11,34",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-47,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:8,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-46,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,59",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-21,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-48,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:10,75",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-50,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:18,26",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-43,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:17,44",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-41,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,95",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-40,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:7,54",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-50,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:10,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
B0-46,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:13,45",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-36,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:9,92",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-35,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:12,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-34,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,24",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-33,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,34",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-19,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:98,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-20,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:1,92",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-S3,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,20",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-HORMI-1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:2,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-hissi,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-B-porras,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:30,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-18,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:41,26",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-09,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:34,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-23,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:104,23",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-22,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:39,75",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-24,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,73",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-24a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:4,20",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-27,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
"Gross:6,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
G0-26,C:\Users\soura\OneDrive\Desktop\node\maps\maps\tamk\paakampus\0_maa\floor.txt
